cliente,n_operaciones,n_vigentes,monto_total,saldo_total,plazo_prom,tasa_prom,patrimonio_tec,max_dias_mora,oficina,tipo_credito,garantia,sexo,calificacion_riesgo,antiguedad_max_dias,dias_hasta_ultimo_venc,riesgo_actual
283338,2,2,25000,15070.41,42.0,15.15,61083.97,0,15,MICROCRÉDITO,PERSONAL,M,A1,551,922,0
283376,2,2,13600,7432.56,30.0,14.49,88356.27,0,7,CONSUMO,PERSONAL,M,A1,549,566,0
283398,2,2,13000,12298.93,30.0,14.945,181169.29,0,11,CONSUMO,PERSONAL,F,A1,146,1318,0
283406,2,2,13500,11124.37,33.0,14.59,9939.83,6,9,CONSUMO,PERSONAL,M,A2,313,786,1
283479,2,2,19000,16591.3,72.0,13.940000000000001,17182.38,0,15,CONSUMO,PERSONAL,M,A1,544,2017,0
283542,2,2,20000,15708.400000000001,48.0,14.745000000000001,16081.37,0,11,CONSUMO,PERSONAL,F,A1,545,1175,0
283628,2,2,26000,17437.97,42.0,14.57,12014.0,0,13,CONSUMO,PERSONAL,M,A1,538,922,0
283629,2,2,26400,21201.42,36.0,15.09,21628.82,0,12,CONSUMO,PERSONAL,M,A1,544,1287,0
283695,2,2,3500,1440.87,9.0,13.89,23746.29,0,15,CONSUMO,PERSONAL,M,A1,324,162,0
283705,2,2,9900,8592.16,36.0,14.57,26442.0,0,14,CONSUMO,PERSONAL,M,A1,278,964,0
283762,2,2,13000,9114.29,30.0,15.15,61200.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,544,782,0
283771,2,2,16500,13854.78,52.5,13.49,7996.0,0,14,CONSUMO,PERSONAL,M,A1,545,1309,0
283866,4,4,9100,7187.59,19.0,15.11,8007.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,544,755,0
283924,2,2,28000,21509.87,42.0,13.99,16613.4,0,15,CONSUMO,PERSONAL,F,A1,534,947,0
283976,2,2,27000,22985.89,57.0,15.489999999999998,254938.71,0,11,CONSUMO,PERSONAL,M,A1,533,1667,0
284020,2,2,7600,6783.45,24.0,15.09,13275.0,0,2,CONSUMO,PERSONAL,F,A1,124,709,0
284074,2,2,24850,19567.25,36.0,14.57,57253.0,0,14,CONSUMO,PERSONAL,M,A1,502,1328,0
284155,2,2,18500,14277.27,16.0,14.57,50942.0,0,14,CONSUMO,PERSONAL,M,A1,538,1608,0
284188,2,2,101500,97936.39,54.0,11.99,122038.28,0,15,CONSUMO,HIPOTECA,F,A1,534,2170,0
284257,2,2,12000,6435.049999999999,27.0,15.575,39206.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,534,726,0
284298,2,1,4500,2209.9700000000003,10.0,15.15,16560.0,33,14,MICROCRÉDITO,PERSONAL,F,A1,534,196,1
284397,2,2,32000,29150.83,57.0,13.99,64932.85,0,7,CONSUMO,PERSONAL,F,A1,526,2043,0
284409,2,2,25500,24111.809999999998,39.0,13.89,18033.0,0,14,CONSUMO,PERSONAL,M,A1,307,1751,0
284476,2,2,25500,22279.14,66.0,14.52,37507.52,0,15,CONSUMO,PERSONAL,M,A1,527,2043,0
284488,2,2,35000,30460.5,66.0,14.52,29221.0,0,14,CONSUMO,PERSONAL,F,A1,530,2042,0
284494,2,2,21700,18215.66,54.0,15.15,91096.8,0,16,MICROCRÉDITO,PERSONAL,F,A1,530,1664,0
284538,2,2,18200,16078.03,66.0,14.440000000000001,17829.0,0,4,CONSUMO,PERSONAL,F,A1,527,2043,0
284647,2,2,20000,15527.43,30.0,14.245000000000001,269669.49,0,9,CONSUMO,PERSONAL,F,A1,527,679,0
284652,2,2,9500,8445.94,10.0,14.49,25233.83,0,4,CONSUMO,PERSONAL,M,A1,518,1573,0
284746,2,2,15500,13442.62,54.0,14.59,49468.34,9,16,CONSUMO,PERSONAL,M,A2,526,2028,1
284837,2,2,20700,19729.84,315.5,15.094999999999999,23000.0,0,5,CONSUMO,DPF,M,A1,275,2304,0
284851,2,2,25300,24051.170000000002,60.0,14.52,45572.17,0,13,CONSUMO,PERSONAL,M,A1,218,1785,0
284894,2,2,11600,10192.130000000001,33.0,17.35,38225.0,0,8,MICROCRÉDITO,PERSONAL,M,A1,215,887,0
285070,2,2,69000,62999.020000000004,84.0,12.52,49817.0,0,7,CONSUMO,HIPOTECA,F,A1,468,2378,0
285098,2,2,26500,24118.789999999997,13.0,15.15,60839.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,519,1693,0
285116,3,3,23500,16966.01,30.0,13.956666666666669,168520.0,0,15,CONSUMO,PERSONAL,M,A1,513,931,0
285164,3,3,14880,9970.380000000001,30.0,15.15,106908.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,518,782,0
285176,3,3,29010,21374.23,30.666666666666668,14.343333333333334,67808.0,0,14,CONSUMO,PERSONAL,F,A1,518,1349,0
285179,2,2,106000,99057.18,114.0,9.92,122449.0,0,14,INMOBILIARIO,HIPOTECA,M,A1,488,3183,0
285202,2,2,3750,880.6999999999999,15.0,14.57,2770.0,0,14,CONSUMO,PERSONAL,M,A1,516,229,0
285246,2,2,18800,16596.82,60.0,13.49,46327.74,0,15,CONSUMO,PERSONAL,M,A1,516,1771,0
285448,2,2,8200,6012.530000000001,17.5,15.15,7245.5,0,14,MICROCRÉDITO,PERSONAL,M,A1,512,658,0
285482,2,2,75000,71797.41,144.0,9.92,142150.09,0,15,INMOBILIARIO,HIPOTECA,M,A1,489,4039,0
285527,2,2,17000,13016.189999999999,48.0,14.09,8919.0,0,14,CONSUMO,PERSONAL,M,A1,510,1314,0
285551,2,1,19500,14056.38,33.0,15.15,16500.0,41,15,MICROCRÉDITO,PERSONAL,M,A2,510,964,1
285621,2,2,26000,21136.3,48.0,16.65,33179.54,0,9,MICROCRÉDITO,PERSONAL,M,A1,510,1325,0
285649,2,2,20400,18236.989999999998,54.0,13.940000000000001,58750.59,0,13,CONSUMO,PERSONAL,F,A1,505,1800,0
285680,2,2,5500,3897.04,24.0,14.57,6729.0,0,14,CONSUMO,PERSONAL,F,A1,499,618,0
285713,2,2,30000,26280.9,54.0,14.989999999999998,136260.0,0,9,CONSUMO,PERSONAL,F,A1,498,1435,0
285759,2,2,8000,4433.02,27.0,14.52,32130.0,0,14,CONSUMO,PERSONAL,M,A1,504,412,0
285763,2,2,17500,15656.779999999999,74.0,14.440000000000001,23760.0,0,7,CONSUMO,PERSONAL,M,A1,502,2176,0
285804,2,2,15500,12764.7,48.0,15.15,81465.64,0,13,MICROCRÉDITO,PERSONAL,M,A1,502,1415,0
285892,2,2,26000,22589.339999999997,48.0,14.57,13563.0,9,14,CONSUMO,PERSONAL,F,A1,502,1693,1
285893,2,2,55700,48585.67,60.0,12.49,68422.93,0,12,CONSUMO,HIPOTECA,M,A1,491,2035,0
285990,2,2,23000,19955.21,54.0,14.49,88740.67,0,10,CONSUMO,PERSONAL,F,A1,493,1364,0
286050,2,2,30000,27797.77,65.0,14.09,61349.0,0,12,CONSUMO,PERSONAL,F,A1,327,1815,0
286217,2,2,15000,9043.43,20.0,14.52,220691.0,0,14,CONSUMO,PERSONAL,F,A1,495,602,0
286228,2,2,12000,8447.13,30.0,15.989999999999998,54807.0,0,9,MICROCRÉDITO,PERSONAL,F,A1,495,693,0
286261,2,2,2700,1540.6799999999998,10.0,17.35,40375.11,0,9,MICROCRÉDITO,PERSONAL,F,A1,201,176,0
286274,2,0,21000,19491.43,48.0,15.15,113076.0,65,14,MICROCRÉDITO,PERSONAL,M,B2,289,1667,1
286280,2,2,4500,2279.45,18.0,15.09,35961.3,0,9,CONSUMO,PERSONAL,M,A1,475,278,0
286309,2,2,3300,2342.23,7.5,15.15,55301.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,306,481,0
286363,2,2,25000,21036.54,51.0,14.57,19890.04,0,15,CONSUMO,PERSONAL,F,A1,344,1566,0
286408,3,3,24700,17761.5,34.0,14.729999999999999,19445.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,490,1006,0
286446,2,2,4520,3733.87,30.0,15.19,4709.0,0,7,CONSUMO,PERSONAL,M,A1,348,1132,0
286574,2,2,20200,18330.09,42.0,16.45,74308.0,0,9,MICROCRÉDITO,PERSONAL,F,A1,328,1363,0
286592,2,2,4000,1075.52,15.0,15.09,1900.0,0,9,CONSUMO,PERSONAL,F,A1,488,173,0
286623,2,2,6600,4409.11,27.0,15.09,10969.0,0,1,CONSUMO,PERSONAL,M,A1,477,831,0
286687,2,2,9000,7492.2,54.0,14.49,5758.49,0,4,CONSUMO,PERSONAL,F,A1,465,1583,0
286739,2,2,26000,16100.62,39.0,15.15,68554.18,0,15,MICROCRÉDITO,PERSONAL,M,A1,482,1510,0
286763,2,2,14000,9953.91,36.0,14.52,64484.45,0,13,CONSUMO,PERSONAL,M,A1,478,782,0
286826,2,2,4000,2609.35,24.0,14.49,4120.0,0,12,CONSUMO,PERSONAL,F,A1,477,629,0
286874,3,3,26760,24101.62,44.0,14.763333333333334,45869.88,0,15,MICROCRÉDITO,PERSONAL,F,A1,481,2008,0
286890,2,1,19000,14525.18,42.0,14.52,13261.0,65,14,CONSUMO,PERSONAL,F,A2,474,1125,1
286943,2,2,17000,13994.009999999998,57.0,15.17,25375.45,0,16,CONSUMO,PERSONAL,M,A1,474,2155,0
286969,2,2,25000,21786.4,66.0,15.15,44105.95,16,15,MICROCRÉDITO,PERSONAL,F,A2,477,1902,1
286979,2,2,26000,22578.11,60.0,16.475,33036.29,0,15,MICROCRÉDITO,PERSONAL,M,A1,476,1629,0
287030,2,2,26500,21216.760000000002,36.0,9.92,44644.96,0,9,INMOBILIARIO,HIPOTECA,M,A1,464,1371,0
287096,3,3,11000,7340.59,22.0,14.763333333333334,43195.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,475,754,0
287117,2,2,30000,25984.980000000003,66.0,14.52,33772.0,0,14,CONSUMO,PERSONAL,M,A1,475,1724,0
287140,2,2,7900,3811.55,20.5,15.17,14241.26,0,16,CONSUMO,PERSONAL,F,A1,471,285,0
287150,2,2,15000,12976.970000000001,30.0,17.35,22550.0,0,9,MICROCRÉDITO,PERSONAL,M,A1,278,999,0
287162,2,2,83600,75118.17,54.0,13.99,113273.0,0,14,CONSUMO,HIPOTECA,F,A1,460,2105,0
287163,2,2,40000,37137.15,84.0,14.57,113273.0,0,14,CONSUMO,HIPOTECA,M,A1,460,2368,0
287178,2,2,14500,12934.21,56.0,13.99,10050.0,0,5,CONSUMO,PERSONAL,M,A1,469,1818,0
287283,2,2,35000,28218.93,54.0,14.49,1145000.0,0,5,CONSUMO,PERSONAL,M,A1,469,1664,0
287310,2,2,15000,13270.189999999999,48.5,15.225000000000001,8031.97,0,13,MICROCRÉDITO,PERSONAL,M,A1,413,1785,0
287378,2,2,18500,18500.0,6.0,15.15,63669.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,174,1815,0
287453,3,3,11500,7760.36,26.0,14.729999999999999,4048.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,467,628,0
287524,2,2,24500,20112.100000000002,45.0,14.57,64720.0,8,14,CONSUMO,PERSONAL,M,A1,464,1363,1
287631,2,2,17000,10644.8,27.0,13.940000000000001,44195.36,0,15,CONSUMO,PERSONAL,M,A1,455,517,0
287702,2,2,12600,10751.07,50.0,14.52,45195.93,21,13,CONSUMO,PERSONAL,M,A1,459,1748,1
287713,2,2,18200,15937.650000000001,30.0,15.15,30490.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,301,953,0
287720,2,2,25000,22455.75,72.0,14.440000000000001,89039.0,0,7,CONSUMO,PERSONAL,M,A1,457,2114,0
287913,2,2,8200,6545.76,33.0,14.440000000000001,210872.88,0,13,CONSUMO,PERSONAL,M,A1,453,800,0
287931,2,2,4000,3192.2799999999997,18.0,15.15,16322.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,215,526,0
287935,2,2,25200,19331.6,36.0,14.52,22141.0,0,14,CONSUMO,PERSONAL,F,A1,454,1014,0
287978,2,2,10000,7751.96,36.0,13.940000000000001,160678.32,0,16,CONSUMO,PERSONAL,M,A1,440,930,0
287991,2,2,21200,17513.82,45.5,14.49,117326.29,0,5,CONSUMO,PERSONAL,F,A1,443,1415,0
287992,2,2,15700,13834.170000000002,66.0,15.15,28897.46,0,15,MICROCRÉDITO,PERSONAL,F,A1,449,2058,0
288013,2,2,35000,29136.91,36.0,13.49,74999.56,0,15,CONSUMO,PERSONAL,F,A1,448,1013,0
288038,2,2,2200,1716.87,2.0,14.52,6290.0,0,14,CONSUMO,PERSONAL,M,A1,345,348,0
288070,2,2,16800,14686.49,54.0,13.49,26557.77,0,15,CONSUMO,PERSONAL,M,A1,443,1805,0
288110,2,2,26100,22025.41,48.0,13.940000000000001,17231.0,0,14,CONSUMO,PERSONAL,F,A1,448,1755,0
288188,2,2,25000,21442.85,54.0,14.07,15226.07,0,15,CONSUMO,PERSONAL,M,A1,442,1394,0
288326,2,2,16150,10259.86,27.0,14.49,136930.0,0,7,CONSUMO,PERSONAL,M,A1,427,490,0
288349,2,2,5500,2346.15,15.0,13.940000000000001,14634.81,0,16,CONSUMO,PERSONAL,M,A1,439,293,0
288370,3,3,14700,10440.53,26.0,14.763333333333334,38804.36,9,15,MICROCRÉDITO,PERSONAL,F,A2,441,1029,1
288441,3,3,27500,23741.14,44.0,14.729999999999999,32499.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,440,1359,0
288448,2,2,79229,76125.39,90.0,11.49,126854.22,0,5,CONSUMO,HIPOTECA,M,A1,384,4007,0
288455,3,3,13530,9722.28,24.0,14.729999999999999,104711.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,439,656,0
288466,2,2,14500,13019.34,54.0,14.52,12768.39,0,16,CONSUMO,PERSONAL,M,A1,439,1825,0
288468,2,2,5200,3501.95,24.0,15.15,28117.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,439,567,0
288481,2,2,4000,3039.31,12.0,15.15,17747.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,194,334,0
288525,2,2,17800,14656.78,48.0,14.07,72857.59,0,15,CONSUMO,PERSONAL,F,A1,428,1785,0
288528,2,2,30000,27626.3,60.0,13.89,88213.58,0,13,CONSUMO,PERSONAL,M,A1,278,1622,0
288641,3,3,24100,21129.260000000002,32.0,14.43,24697.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,435,1591,0
288750,2,2,13800,11246.09,48.5,13.940000000000001,38661.6,8,15,CONSUMO,PERSONAL,F,A1,434,1423,1
288811,3,3,27500,23547.08,29.0,15.096666666666666,12153.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,433,1415,0
288827,2,2,16000,14804.98,36.0,15.15,54677.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,278,1693,0
288839,2,2,5000,3375.52,24.0,15.15,8561.41,0,15,MICROCRÉDITO,PERSONAL,M,A1,432,587,0
288848,2,2,25000,21970.9,48.0,15.15,33984.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,432,1574,0
288970,2,2,12500,9721.960000000001,33.0,16.09,46830.0,0,7,CONSUMO,PERSONAL,M,A1,429,1050,0
289014,2,2,15000,12321.27,27.0,13.89,18530.06,0,16,CONSUMO,PERSONAL,M,A1,167,1050,0
289047,2,2,16000,13140.39,39.0,15.15,4865.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,429,1420,0
289057,2,2,27000,24084.43,42.0,14.07,288529.19,0,15,CONSUMO,PERSONAL,M,A1,427,1770,0
289079,2,2,20100,15477.51,30.0,15.15,176114.47,0,15,MICROCRÉDITO,PERSONAL,M,A1,426,677,0
289124,2,2,6000,5389.46,16.0,15.445,29604.99,0,4,CONSUMO,PERSONAL,F,A1,194,715,0
289263,2,2,25000,21207.190000000002,42.0,15.19,10674.0,0,3,CONSUMO,PERSONAL,M,A1,419,1050,0
289269,2,2,25200,18912.56,33.0,13.940000000000001,34689.0,0,14,CONSUMO,PERSONAL,F,A1,426,1139,0
289336,2,2,25000,22440.010000000002,60.0,15.225000000000001,26382.73,0,15,MICROCRÉDITO,PERSONAL,F,A1,415,2063,0
289379,2,2,4200,3099.46,14.0,15.225000000000001,5422.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,419,653,0
289453,2,2,25000,22568.75,54.0,15.15,26867.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,359,1695,0
289488,2,2,23000,18716.940000000002,36.0,14.015,34192.68,0,13,CONSUMO,PERSONAL,M,A1,415,1415,0
289493,2,2,20000,16734.11,36.0,14.495000000000001,54711.97,0,9,CONSUMO,PERSONAL,F,A1,415,1059,0
289540,2,2,33500,29849.29,12.0,15.17,51990.86,0,14,CONSUMO,PERSONAL,M,A1,418,1610,0
289602,2,2,16000,14437.06,54.0,14.52,35996.0,0,14,CONSUMO,PERSONAL,F,A1,331,1507,0
289625,2,2,33000,28884.8,30.5,15.094999999999999,31896.93,0,9,CONSUMO,DPF,F,A1,396,1447,0
289647,2,2,25000,18400.58,36.0,14.595,27284.28,0,15,CONSUMO,PERSONAL,F,A1,408,805,0
289657,2,2,15500,12241.289999999999,39.0,15.225000000000001,24500.79,0,15,MICROCRÉDITO,PERSONAL,F,A1,396,897,0
289787,2,2,9200,8056.53,9.0,15.15,12626.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,320,1147,0
289797,2,2,24000,20732.88,54.0,14.595,80895.25,0,15,CONSUMO,PERSONAL,M,A1,408,1430,0
289910,2,2,9000,6812.4400000000005,30.0,15.225000000000001,40153.01,0,16,MICROCRÉDITO,PERSONAL,F,A1,401,786,0
290136,2,2,11000,9927.58,48.0,15.15,57849.46,0,15,MICROCRÉDITO,PERSONAL,F,A1,341,1440,0
290229,2,2,6000,5761.46,21.0,15.15,31800.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,78,1009,0
290246,2,2,20000,18322.480000000003,60.0,14.59,23100.0,0,5,CONSUMO,PERSONAL,M,A1,396,1709,0
290253,2,2,25000,17758.39,9.0,14.52,40320.0,0,14,CONSUMO,PERSONAL,M,A1,341,735,0
290370,2,2,35000,33849.05,84.0,15.19,35802.5,0,3,CONSUMO,HIPOTECA,M,A1,338,2441,0
290439,2,2,25555,22842.21,60.0,14.945,41970.73,0,13,CONSUMO,PERSONAL,F,A1,387,1652,0
290466,2,2,14100,13185.369999999999,36.0,14.52,57443.76,0,13,CONSUMO,PERSONAL,F,A1,156,1356,0
290647,2,2,13000,10196.39,18.5,15.15,181444.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,386,719,0
290671,2,2,35000,17533.13,48.0,14.09,81444.65,1,5,CONSUMO,PERSONAL,F,A1,378,1447,1
290686,2,2,10000,9237.029999999999,12.0,16.9,15251.26,0,8,MICROCRÉDITO,PERSONAL,M,A1,83,341,0
290687,2,2,22500,19801.239999999998,42.0,15.15,54719.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,385,2079,0
290722,2,2,20000,18094.38,42.0,15.594999999999999,90633.0,0,7,CONSUMO,PERSONAL,M,A1,380,1379,0
290726,2,2,4300,3035.8,16.5,15.15,5765.0,6,14,MICROCRÉDITO,PERSONAL,F,A1,384,490,1
290886,3,3,19000,16326.28,20.666666666666668,15.15,9128.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,379,1104,0
290912,2,2,10000,5855.82,18.0,17.8,10076.39,1,8,MICROCRÉDITO,PERSONAL,M,A1,376,385,1
291276,2,2,30000,26232.32,48.0,15.895,144032.73,0,5,CONSUMO,PERSONAL,F,A1,365,1486,0
291292,2,2,12000,9785.41,36.0,15.15,8226.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,370,1118,0
291313,2,2,15000,11600.37,36.0,13.89,40500.0,0,15,CONSUMO,PERSONAL,M,A1,369,901,0
291557,2,2,20000,13609.66,33.0,15.895,334242.0,0,5,CONSUMO,PERSONAL,F,A1,355,1328,0
291715,2,2,25500,22512.94,36.0,15.15,34604.71,0,13,MICROCRÉDITO,PERSONAL,M,A1,351,1476,0
291717,2,2,23500,19535.09,36.0,15.15,15921.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,352,978,0
291766,2,2,7000,4426.5,18.0,14.59,14290.0,0,4,CONSUMO,PERSONAL,M,A1,336,467,0
291822,2,2,30000,20365.010000000002,2.0,15.15,32190.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,349,232,0
291931,2,2,25900,23856.69,51.5,13.89,238366.0,0,14,CONSUMO,PERSONAL,F,A1,338,1356,0
291985,2,2,30200,26367.16,33.0,14.495000000000001,22069.74,0,4,CONSUMO,PERSONAL,M,A1,337,1139,0
292074,2,2,25000,21044.93,45.0,15.15,16601.48,0,15,MICROCRÉDITO,PERSONAL,F,A1,342,1287,0
292095,2,2,13500,11599.060000000001,48.0,16.495,35504.0,0,6,CONSUMO,PERSONAL,M,A1,341,1652,0
292098,2,2,10000,8172.620000000001,36.0,15.15,64309.82,0,15,MICROCRÉDITO,PERSONAL,M,A1,337,895,0
292261,2,2,14000,12549.02,54.0,15.594999999999999,6456.0,28,4,CONSUMO,PERSONAL,F,A1,338,1678,1
292308,2,2,5500,4464.87,27.0,15.15,8266.0,9,14,MICROCRÉDITO,PERSONAL,M,A2,339,782,1
292392,2,2,25000,22509.29,66.0,14.57,223916.91,0,15,CONSUMO,PERSONAL,F,A1,336,1856,0
292476,2,2,6000,3816.21,18.0,15.15,110808.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,336,418,0
292563,2,2,6600,5477.28,27.0,14.09,5550.0,0,5,CONSUMO,PERSONAL,M,A1,317,866,0
292610,2,2,18000,14178.83,18.5,15.15,47052.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,334,786,0
292667,2,2,5100,3377.34,24.0,16.495,5000.0,0,7,CONSUMO,PERSONAL,F,A1,329,477,0
292735,2,2,25000,22888.13,54.0,15.15,185595.7,0,15,MICROCRÉDITO,PERSONAL,F,A1,327,1877,0
292780,2,2,7000,5759.65,33.0,13.89,100093.3,0,14,CONSUMO,PERSONAL,F,A1,328,852,0
292797,2,2,30000,28201.89,72.0,14.59,200000.0,6,5,CONSUMO,PERSONAL,F,A2,324,2247,1
292801,2,2,16300,14442.16,39.0,17.35,45617.91,0,8,MICROCRÉDITO,PERSONAL,M,A1,327,1241,0
292821,2,2,30000,26955.2,42.0,14.995000000000001,24937.31,0,5,CONSUMO,PERSONAL,M,A1,323,1162,0
292834,2,2,25000,21518.54,42.0,14.995000000000001,71064.66,0,9,CONSUMO,PERSONAL,F,A1,327,1153,0
292920,2,2,13000,11393.9,42.0,15.07,3468.18,0,13,MICROCRÉDITO,PERSONAL,F,A1,322,1142,0
293144,2,2,29050,26239.670000000002,42.0,13.89,17300.0,0,14,CONSUMO,PERSONAL,F,A1,314,1888,0
293323,2,2,16650,15855.6,36.0,15.395,27860.41,0,10,CONSUMO,PERSONAL,F,A1,167,1657,0
293475,2,2,15000,13197.15,42.5,15.15,69294.69,0,13,MICROCRÉDITO,PERSONAL,M,A1,308,1566,0
293587,2,2,10000,8522.39,36.0,15.19,22277.06,0,8,CONSUMO,PERSONAL,M,A1,306,953,0
293701,2,2,30100,26481.309999999998,48.0,13.89,153991.0,0,14,CONSUMO,PERSONAL,M,A1,294,1724,0
293888,2,2,25001,23219.16,60.0,15.15,30079.94,0,16,MICROCRÉDITO,PERSONAL,M,A1,292,1724,0
293890,2,2,16000,14521.39,39.0,17.35,47213.4,0,8,MICROCRÉDITO,PERSONAL,M,A1,282,1185,0
293942,2,2,25000,22978.53,52.5,15.15,42355.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,293,1540,0
293944,2,2,25100,21181.34,30.0,13.89,17094.62,0,15,CONSUMO,PERSONAL,M,A1,293,804,0
293979,2,2,59700,56064.51,72.0,9.99,49963.0,0,14,INMOBILIARIO,HIPOTECA,M,A1,285,2203,0
293995,2,2,35000,33143.46,72.0,14.59,215000.0,0,5,CONSUMO,PERSONAL,M,A1,289,2287,0
294028,2,2,10000,8814.58,36.0,16.45,7637.2,0,8,MICROCRÉDITO,PERSONAL,M,A1,292,989,0
294431,2,2,15400,14088.810000000001,38.0,14.54,53140.18,0,13,CONSUMO,PERSONAL,F,A1,278,1070,0
294541,2,2,25000,23515.91,60.0,16.45,36669.4,0,11,MICROCRÉDITO,PERSONAL,F,A1,267,1758,0
294566,2,2,30000,28879.42,72.0,14.09,31309.73,0,8,CONSUMO,PERSONAL,M,A1,272,2294,0
294639,2,2,25000,22625.29,27.0,15.15,31405.6,0,15,MICROCRÉDITO,PERSONAL,M,A1,273,1206,0
294750,2,2,13000,10910.83,30.0,15.15,50091.0,9,14,MICROCRÉDITO,PERSONAL,F,A2,268,841,1
294797,2,2,22000,18726.21,30.0,15.15,57365.5,0,15,MICROCRÉDITO,PERSONAL,F,A1,266,1202,0
294841,2,2,45000,43387.1,60.0,15.15,56342.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,266,1667,0
294879,2,2,7000,5634.52,24.0,17.35,4896.82,0,9,MICROCRÉDITO,PERSONAL,F,A1,264,649,0
294887,2,2,5000,3721.95,18.0,15.15,11971.52,0,15,MICROCRÉDITO,PERSONAL,F,A1,261,470,0
295014,2,2,40000,37506.64,54.0,14.52,49333.0,0,14,CONSUMO,PERSONAL,F,A1,260,1741,0
295102,2,2,30000,24068.18,21.0,14.09,71332.67,0,5,CONSUMO,PERSONAL,M,A1,258,530,0
295133,2,2,3600,2306.48,12.0,15.15,15892.75,0,15,MICROCRÉDITO,PERSONAL,F,A1,253,271,0
295192,2,2,12000,10571.32,33.0,15.15,33394.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,253,1029,0
295314,2,2,16200,11700.51,33.0,14.09,15000.0,0,5,CONSUMO,PERSONAL,F,A1,250,887,0
295332,2,2,45500,43510.02,36.0,15.15,41196.0,0,14,MICROCRÉDITO,PERSONAL,M,A1,248,2079,0
295575,2,2,20000,18813.059999999998,72.0,14.54,30266.37,0,15,CONSUMO,PERSONAL,F,A1,236,1967,0
295682,2,2,4500,3953.0299999999997,24.0,15.15,93856.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,237,726,0
295701,2,2,10000,8542.93,36.0,16.9,12041.64,0,8,MICROCRÉDITO,PERSONAL,F,A1,229,1282,0
295702,2,2,10000,9710.18,36.0,16.9,33377.0,0,8,MICROCRÉDITO,PERSONAL,M,A1,127,1338,0
295703,2,2,16500,13902.3,24.0,15.15,16906.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,226,873,0
296128,2,2,5000,4156.82,13.0,15.15,17639.0,0,14,MICROCRÉDITO,PERSONAL,F,A1,195,597,0
296227,5,5,26795,26795.0,176.2,15.0,200000.0,0,7,CONSUMO,DPF,M,A1,54,145,0
296298,2,2,16160,16142.08,319.5,15.0,330100.0,0,11,CONSUMO,DPF,F,A1,218,166,0
296307,2,2,16000,14496.72,38.0,15.15,103600.7,0,15,MICROCRÉDITO,PERSONAL,F,A1,211,1202,0
297824,2,2,15000,11325.92,30.0,14.495000000000001,16000.0,0,5,CONSUMO,PERSONAL,F,A1,185,1070,0
297956,2,2,5500,4312.1,18.0,13.89,4512.4,0,15,CONSUMO,PERSONAL,M,A1,182,440,0
297961,2,2,15000,13707.64,36.0,15.15,45423.0,0,15,MICROCRÉDITO,PERSONAL,F,A1,168,1295,0
298307,2,2,15000,13858.43,36.0,13.89,96319.31,0,15,CONSUMO,PERSONAL,F,A1,173,1076,0
298607,2,2,35000,33531.96,72.0,14.59,124000.0,0,5,CONSUMO,PERSONAL,F,A1,160,2393,0
298704,2,2,7400,6751.639999999999,36.0,15.15,17220.17,0,13,MICROCRÉDITO,PERSONAL,M,A1,157,964,0
298832,2,2,25500,22088.629999999997,28.0,13.89,30327.11,0,15,CONSUMO,PERSONAL,F,A1,155,1080,0
